date,outlet_name,item_name,net_revenue,quantity,brand,channel,bill_no,product_group,spl_category,basic_rate,cgst,sgst,total_gst,kot_time,city,order_taker
2025-12-03,QAFFEINE-GVK-ONE,CHOCO LOADED COLD COFFEE,299.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007098/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,299,7.48,7.48,14.96,2025-12-03 21:30:58,HYDERABAD,GVK CASHIER 1
2025-12-03,QAFFEINE-GVK-ONE,CAPPUCCINO ( HOT ),239.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007098/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,5.98,5.98,11.96,2025-12-03 21:30:58,HYDERABAD,GVK CASHIER 1
2025-12-03,QAFFEINE-GVK-ONE,FAMOUS COLD COFFEE_P,279.0,1.0,QAFFEINE,Carry-Out,QAG/IN/1/007099/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,279,6.98,6.98,13.96,2025-12-03 21:31:32,HYDERABAD,GVK CASHIER 1
2025-12-03,QAFFEINE-PHOENIX,CHEESE OMLETTE,289.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000409/2025,WE'RE EGGS - TRODINARY,FOOD,289,7.23,7.23,14.46,2025-12-03 10:11:23,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,BANH MI CHICKEN SANDWICH,299.0,1.0,QAFFEINE,SWIGGY/ZOMATO,QPX/IN/1/000410/2025,SANDWICHES,FOOD,299,0,0,0,2025-12-03 10:15:01,HYDERABAD,
2025-12-03,QAFFEINE-PHOENIX,MOCHA COLD COFFEE,299.0,1.0,QAFFEINE,SWIGGY/ZOMATO,QPX/IN/1/000410/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,299,0,0,0,2025-12-03 10:15:01,HYDERABAD,
2025-12-03,QAFFEINE-PHOENIX,ALMOND MILK.,69.0,1.0,QAFFEINE,Carry-Out,QPX/IN/1/000411/2025,ADDONS,ADD ON,69,1.73,1.73,3.46,2025-12-03 11:03:54,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,ICED STRAWBERRY MATCHA LATTE,344.0,1.0,QAFFEINE,Carry-Out,QPX/IN/1/000411/2025,Q MATCHA,BEVERAGES,344,8.6,8.6,17.2,2025-12-03 11:03:54,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,VEGETABLE THAI GREEN CURRY,309.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000412/2025,RICE BOWLS,FOOD,309,7.73,7.73,15.46,2025-12-03 12:42:06,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,EXOTIC FRUITY FIZZZZZ,239.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000412/2025,Q FIZZZZZ(SPARKLING),BEVERAGES,239,5.98,5.98,11.96,2025-12-03 12:42:06,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,HAZELNUT INSTANT COFFEE,285.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000412/2025,INSTANT COFFEES,GENERAL,285,7.13,7.13,14.26,2025-12-03 12:42:06,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,ICED TURKISH LATTE,0.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,Q ICED COFFEES ON THE ROCKS,BEVERAGES,279,0,0,0,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,PANEER AFGHANI SANDWICH,231.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,SANDWICHES,FOOD,289,5.78,5.78,11.56,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,TEMPURA VEGETABLES,183.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,CHEF SPECIAL,FOOD,229,4.58,4.58,9.16,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,TEMPURA VEGETABLES,0.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,CHEF SPECIAL,FOOD,229,0,0,0,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,GREEN APPLE FIZZZZ,191.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,Q FIZZZZZ(SPARKLING),BEVERAGES,239,4.78,4.78,9.56,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,PAIN AU CHOCOLATE.,191.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,CROISSANTS,FOOD,239,4.78,4.78,9.56,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,CHICKEN THAI GREEN CURRY,263.2,3.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,RICE BOWLS,FOOD,329,6.58,6.58,13.16,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,PEACH ICE TEA,0.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,Q ICED TEA,BEVERAGES,209,0,0,0,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,ICED VIETNAMESE LATTE,223.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,Q ICED COFFEES ON THE ROCKS,BEVERAGES,279,5.58,5.58,11.16,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,VEGETABLE THAI GREEN CURRY,0.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,RICE BOWLS,FOOD,309,0,0,0,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,VIETNAMESE COLD BREW,263.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,MANUAL BREWS,BEVERAGES,329,6.58,6.58,13.16,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,LEBANESE CHICKEN WRAP,231.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000413/2025,WRAPS,FOOD,289,5.78,5.78,11.56,2025-12-03 13:39:42,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,QAFFEINE WATER,57.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000414/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-03 13:40:15,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,BUTTER CHICKEN,329.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000414/2025,RICE BOWLS,FOOD,329,8.23,8.23,16.46,2025-12-03 13:40:15,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,HAZELNUT INSTANT COFFEE,285.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000415/2025,INSTANT COFFEES,GENERAL,285,7.13,7.13,14.26,2025-12-03 13:51:36,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,QAFFEINE WATER,285.0,5.0,QAFFEINE,Eat-In,QPX/IN/1/000416/2025,BEVERAGE,BEVERAGES,57,7.13,7.13,14.26,2025-12-03 14:31:28,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,TEMPURA VEGETABLES,183.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000416/2025,CHEF SPECIAL,FOOD,229,4.58,4.58,9.16,2025-12-03 14:31:28,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,PEACH ICE TEA,167.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000416/2025,Q ICED TEA,BEVERAGES,209,4.18,4.18,8.36,2025-12-03 14:31:28,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,ICED TURKISH LATTE,223.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000416/2025,Q ICED COFFEES ON THE ROCKS,BEVERAGES,279,5.58,5.58,11.16,2025-12-03 14:31:28,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,VEGETABLE THAI GREEN CURRY,494.4,2.0,QAFFEINE,Eat-In,QPX/IN/1/000416/2025,RICE BOWLS,FOOD,309,12.36,12.36,24.72,2025-12-03 14:31:28,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,FAMOUS COLD COFFEE_P,223.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000417/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,279,5.58,5.58,11.16,2025-12-03 15:00:49,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,CLASSIC KOREAN GARLIC BUN,207.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000417/2025,SAVOURIES,FOOD,259,5.18,5.18,10.36,2025-12-03 15:00:49,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,SCHEZWAN PANEER WRAP,233.1,1.0,QAFFEINE,Dine-In/Eat-In,QPX/IN/1/000418/2025,WRAPS,FOOD,259,5.83,5.83,11.66,2025-12-03 15:49:49,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,MANGO THICK SHAKE,278.1,1.0,QAFFEINE,Dine-In/Eat-In,QPX/IN/1/000418/2025,Q THICK SHAKE,BEVERAGES,309,6.95,6.95,13.9,2025-12-03 15:49:49,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,SOUTH INDIAN FILTER COFFEE,197.1,1.0,QAFFEINE,Dine-In/Eat-In,QPX/IN/1/000418/2025,FILTER KAAAAAPI .,BEVERAGES,219,4.93,4.93,9.86,2025-12-03 15:49:49,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,SIGNATURE HOT CHOCOLATE,255.6,1.0,QAFFEINE,Dine-In/Eat-In,QPX/IN/1/000418/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,284,6.39,6.39,12.78,2025-12-03 15:49:49,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,CAPPUCCINO ( HOT ),215.1,1.0,QAFFEINE,Dine-In/Eat-In,QPX/IN/1/000418/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,5.38,5.38,10.76,2025-12-03 15:49:49,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,IRANIAN SAMOSA,135.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000419/2025,LOCAL TO VOCAL,FOOD,169,3.38,3.38,6.76,2025-12-03 15:59:26,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,CHICKEN KHEEMA SAMOSA,143.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000419/2025,LOCAL TO VOCAL,FOOD,179,3.58,3.58,7.16,2025-12-03 15:59:26,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,AVOCADO DABELI,191.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000419/2025,CHEF SPECIAL,FOOD,239,4.78,4.78,9.56,2025-12-03 15:59:26,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,ICED VIETNAMESE LATTE,223.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000419/2025,Q ICED COFFEES ON THE ROCKS,BEVERAGES,279,5.58,5.58,11.16,2025-12-03 15:59:26,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,TIRAMISU LATTE (HOT),223.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000419/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,279,5.58,5.58,11.16,2025-12-03 15:59:26,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,POUR OVER V60,438.0,2.0,QAFFEINE,Eat-In,QPX/IN/1/000420/2025,MANUAL BREWS,BEVERAGES,219,10.95,10.95,21.9,2025-12-03 17:14:43,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,SIGNATURE MATCHA FRAPPE,291.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000421/2025,Q MATCHA,BEVERAGES,364,7.28,7.28,14.56,2025-12-03 17:15:57,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,TIRAMISU LATTE (HOT),223.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000421/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,279,5.58,5.58,11.16,2025-12-03 17:15:57,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,FRENCH VANILLA COLD COFFEE,239.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000421/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,299,5.98,5.98,11.96,2025-12-03 17:15:57,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,BEIGIAN CHOCOLATE TRUFFLE,239.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000421/2025,CHEESECAKES,FOOD,299,5.98,5.98,11.96,2025-12-03 17:15:57,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,POUR OVER V60,175.2,1.0,QAFFEINE,Eat-In,QPX/IN/1/000421/2025,MANUAL BREWS,BEVERAGES,219,4.38,4.38,8.76,2025-12-03 17:15:57,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,QAFFEINE WATER,0.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000422/2025,BEVERAGE,BEVERAGES,57,0,0,0,2025-12-03 20:51:52,HYDERABAD,qpm
2025-12-03,QAFFEINE-PHOENIX,CHICKEN THAI GREEN CURRY,0.0,1.0,QAFFEINE,Eat-In,QPX/IN/1/000422/2025,RICE BOWLS,FOOD,329,0,0,0,2025-12-03 20:51:52,HYDERABAD,qpm
2025-12-03,QAFFFEINE-MUSARAMBAGH,MARBLE TEA CAKE SLICE,333.0,2.0,QAFFEINE,SWIGGY/ZOMATO,QAM/IN/1/008155/2025,FOOD,FOOD,229,0,0,0,2025-12-03 10:36:45,HYDERABAD,
2025-12-03,QAFFFEINE-MUSARAMBAGH,ALMOND CROISSANT,0.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008156/2025,CROISSANTS,FOOD,0,0,0,0,2025-12-03 12:01:44,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CAFE MOCHA ( HOT ),0.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008156/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,0,0,0,0,2025-12-03 12:01:44,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,ANY HOT COFFEE / ANY CROISSANT,429.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008156/2025,COMBOS,FOOD,429,10.73,10.73,21.46,2025-12-03 12:01:44,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CAPPUCCINO ( HOT ),239.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008157/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,5.98,5.98,11.96,2025-12-03 12:05:06,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,HAZELNUT,59.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008157/2025,ADDONS,ADD ON,59,1.48,1.48,2.96,2025-12-03 12:05:06,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,QAFFEINE WATER,57.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008157/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-03 12:05:06,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CAFE LATTE ( HOT),249.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008157/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,249,6.23,6.23,12.46,2025-12-03 12:05:06,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,VANILLA ICECREAM,59.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008158/2025,ADDONS,ADD ON,59,1.48,1.48,2.96,2025-12-03 12:47:09,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,FAMOUS COLD COFFEE_P,279.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008158/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,279,6.98,6.98,13.96,2025-12-03 12:47:09,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,HAZELNUT,59.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008158/2025,ADDONS,ADD ON,59,1.48,1.48,2.96,2025-12-03 12:47:09,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,HAZELNUT,59.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008158/2025,ADDONS,ADD ON,59,1.48,1.48,2.96,2025-12-03 12:47:09,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,MOCHA COLD COFFEE,299.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008158/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,299,7.48,7.48,14.96,2025-12-03 12:47:09,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,VANILLA ICECREAM,59.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008158/2025,ADDONS,ADD ON,59,1.48,1.48,2.96,2025-12-03 12:47:09,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,FAMOUS COLD COFFEE_P,279.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008158/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,279,6.98,6.98,13.96,2025-12-03 12:47:09,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CLASSIC KOREAN GARLIC BUN,259.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008159/2025,SAVOURIES,FOOD,259,6.48,6.48,12.96,2025-12-03 14:40:50,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,LEMON ICE TEA,209.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008159/2025,Q ICED TEA,BEVERAGES,209,5.23,5.23,10.46,2025-12-03 14:40:50,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CAFE MOCHA ( HOT ),0.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008160/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,0,0,0,0,2025-12-03 14:58:27,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,BANH MI CHICKEN SANDWICH,0.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008160/2025,SANDWICHES,FOOD,0,0,0,0,2025-12-03 14:58:27,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,ANY HOT COFFEE+ ANY SANDWICH/ WRAP/BURGER,499.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008160/2025,COMBOS,FOOD,499,12.48,12.48,24.96,2025-12-03 14:58:27,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CARAMEL,118.0,2.0,QAFFEINE,Eat-In,QAM/IN/1/008161/2025,ADDONS,ADD ON,59,2.95,2.95,5.9,2025-12-03 15:20:26,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CAPPUCCINO ( HOT ),478.0,2.0,QAFFEINE,Eat-In,QAM/IN/1/008161/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,11.95,11.95,23.9,2025-12-03 15:20:26,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,SPANISH LATTE,269.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008161/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,269,6.73,6.73,13.46,2025-12-03 15:20:26,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,IRISH COFFEE,194.0,1.0,QAFFEINE,SWIGGY/ZOMATO,QAM/IN/1/008162/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,269,0,0,0,2025-12-03 15:35:16,HYDERABAD,
2025-12-03,QAFFFEINE-MUSARAMBAGH,PAN AU SWISS,0.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008163/2025,CROISSANTS,FOOD,0,0,0,0,2025-12-03 15:39:55,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CAPPUCCINO ( HOT ),0.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008163/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,0,0,0,0,2025-12-03 15:39:55,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,ANY HOT COFFEE / ANY CROISSANT,429.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008163/2025,COMBOS,FOOD,429,10.73,10.73,21.46,2025-12-03 15:39:55,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CARAMEL,118.0,2.0,QAFFEINE,Carry-Out,QAM/IN/1/008164/2025,ADDONS,ADD ON,59,2.95,2.95,5.9,2025-12-03 15:48:11,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CAPPUCCINO ( HOT ),478.0,2.0,QAFFEINE,Carry-Out,QAM/IN/1/008164/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,11.95,11.95,23.9,2025-12-03 15:48:11,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CHOCOLATE FUDGE COOKIE,179.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008165/2025,BROWNIES AND COOKIES,FOOD,179,4.47,4.47,8.94,2025-12-03 17:23:37,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,QAFFEINE WATER,57.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008165/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-03 17:23:37,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CAPPUCCINO ( HOT ),478.0,2.0,QAFFEINE,Eat-In,QAM/IN/1/008165/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,11.95,11.95,23.9,2025-12-03 17:23:37,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,VANILLA,59.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008166/2025,ADDONS,ADD ON,59,1.48,1.48,2.96,2025-12-03 17:43:56,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,FAMOUS COLD COFFEE_P,279.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008166/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,279,6.98,6.98,13.96,2025-12-03 17:43:56,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CARDAMOM TEA,209.0,1.0,QAFFEINE,Eat-In,QAM/IN/1/008166/2025,Q HOT TEA,BEVERAGES,209,5.23,5.23,10.46,2025-12-03 17:43:56,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,QAFFEINE WATER,57.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008167/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-03 17:46:13,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,HAZELNUT,59.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008167/2025,ADDONS,ADD ON,59,1.48,1.48,2.96,2025-12-03 17:46:13,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CAPPUCCINO ( HOT ),239.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008167/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,5.98,5.98,11.96,2025-12-03 17:46:13,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,VANILLA ICECREAM,0.0,1.0,QAFFEINE,Delivery,QAM/IN/1/008168/2025,ADDONS,ADD ON,0,0,0,0,2025-12-03 18:24:16,HYDERABAD,
2025-12-03,QAFFFEINE-MUSARAMBAGH,WHIPPED CREAM_,0.0,1.0,QAFFEINE,Delivery,QAM/IN/1/008168/2025,ADDONS,ADD ON,0,0,0,0,2025-12-03 18:24:16,HYDERABAD,
2025-12-03,QAFFFEINE-MUSARAMBAGH,SIGNATURE HOT CHOCOLATE,244.11,1.0,QAFFEINE,Delivery,QAM/IN/1/008168/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,343,0,0,0,2025-12-03 18:24:16,HYDERABAD,
2025-12-03,QAFFFEINE-MUSARAMBAGH,CHOCOLATE ECLAIR,162.98,1.0,QAFFEINE,Delivery,QAM/IN/1/008168/2025,PETIT AND CHOUX,FOOD,229,0,0,0,2025-12-03 18:24:16,HYDERABAD,
2025-12-03,QAFFFEINE-MUSARAMBAGH,NUTELLA CRUNCHY THICK SHAKE,261.91,1.0,QAFFEINE,Delivery,QAM/IN/1/008168/2025,Q THICK SHAKE,BEVERAGES,368,0,0,0,2025-12-03 18:24:16,HYDERABAD,
2025-12-03,QAFFFEINE-MUSARAMBAGH,BRIOCHE CHICKEN SANDWICH,262.65,1.0,QAFFEINE,Eat-In,QAM/IN/1/008169/2025,SANDWICHES,FOOD,309,6.57,6.57,13.14,2025-12-03 18:29:13,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,CAFE MOCHA ( HOT ),538.0,2.0,QAFFEINE,Eat-In,QAM/IN/1/008169/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,269,13.45,13.45,26.9,2025-12-03 18:29:13,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,BEIGIAN CHOCOLATE TRUFFLE,299.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008170/2025,CHEESECAKES,FOOD,299,7.48,7.48,14.96,2025-12-03 19:20:54,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,GINGER TEA,209.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008170/2025,Q HOT TEA,BEVERAGES,209,5.23,5.23,10.46,2025-12-03 19:20:54,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,HONEY CINNAMON ROLL,199.0,1.0,QAFFEINE,Carry-Out,QAM/IN/1/008170/2025,CROISSANTS,FOOD,199,4.97,4.97,9.94,2025-12-03 19:20:54,HYDERABAD,MUSARAMBAGH 3
2025-12-03,QAFFFEINE-MUSARAMBAGH,FAMOUS COLD COFFEE_P,214.18,1.0,QAFFEINE,SWIGGY/ZOMATO,QAM/IN/1/008171/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,279,0,0,0,2025-12-03 19:24:29,HYDERABAD,
